feature,star neighbors
77831,93025
77832,93026
77833,93027
77834,93028
77835,93029
77836,93030
77837,93031
77838,93032 113235
77839,93033
77840,93034
77841,93035
77842,93036
77843,93037
77844,93038
77845,93039
77846,93040
77847,93041
77848,93042
77849,93045
77850,93046
77851,93047
77852,93073
77853,93848
77854,93048
77855,93049
77856,93050
77857,93051
77858,93052
77859,93053
77860,93054
77861,93055
77862,93056
77863,93057
77864,93058
77865,93043
77866,93059
77867,93074
77868,93062
77869,93063
77870,93064
77871,93065
77872,93066
77873,93067
77874,93068
77875,93069
77876,93070
77877,93071
77878,93072 109927 121211 140022 155098
77879,93061
77880,93060
77881,93075
77882,93076
77883,93090
77884,93078
77885,93079
77886,93080
77887,93081
77888,93082
77889,93083
77890,93084
77891,93085
77892,93086
77893,93087
77894,93088
77895,93106
77896,93089
77897,93104
77898,93092
77899,93093
77900,93094
77901,93095
77902,93096
77903,93097
77904,93098
77905,93099
77906,93100
77907,93101
77908,93102
77909,93091
77910,92984
77911,93120
77912,93133
77913,93077
77914,93108
77915,93109
77916,93110
77917,93111
77918,93112
77919,93113 108217 120210 138313 153361
77920,93114
77921,93115
77922,93116
77923,93117
77924,93118
77925,93107
77926,93119
77927,93134 115135
77928,93122
77929,93123
77930,93124
77931,93125
77932,93126 96693
77933,93127
77934,93128
77935,93129
77936,93130
77937,93131
77938,93132
77939,93121
77940,93105
77941,93135
77942,93136
77943,93163 155793
77944,93138 115930 141418
77945,93139
77946,93140
77947,93141
77948,93142
77949,93143
77950,93144
77951,93145 96656
77952,93146
77953,93147
77954,93148
77955,93149 136456
77956,93150
77957,93151
77958,93152
77959,93153
77960,93154
77961,93155
77962,93156
77963,93157
77964,93158
77965,93159
77966,93160
77967,93161
77968,93164
77969,93165
77970,93166
77971,85179 93192
77972,93224
77973,93167
77974,93168
77975,93169
77976,93170
77977,93171
77978,93172
77979,93173
77980,93174
77981,93175
77982,93176
77983,93177
77984,93162
77985,93178
77986,93193
77987,93181
77988,93182
77989,93183
77990,93184
77991,93185
77992,93186
77993,93187
77994,93188
77995,93189
77996,93190
77997,93191
77998,93180
77999,93179 108653 150067
78000,93194
78001,93195
78002,93209
78003,93197
78004,93198
78005,93199
78006,93200
78007,93201
78008,93202
78009,93203
78010,91021 93204
78011,93205
78012,93206
78013,93207
78014,93225 112143 115166
78015,93208
78016,93223
78017,93211
78018,93212
78019,93213
78020,93214
78021,93215
78022,93216
78023,93217
78024,93218
78025,93219 116693 143629 149421
78026,93220
78027,93221
78028,93210
78029,93255
78030,93239
78031,93252
78032,93196
78033,93227
78034,93228
78035,93229
78036,93230
78037,93231
78038,93232
78039,93233
78040,93234
78041,93235
78042,93236
78043,93237
78044,93226
78045,93238
78046,93253
78047,93241
78048,93242
78049,93243
78050,93244
78051,93245
78052,93246
78053,93247
78054,93248
78055,93249 106006 125132 135952 156946
78056,93250
78057,93251
78058,93240
78059,89625
78060,93343
78061,93341
78062,93282
78063,93257
78064,93258
78065,93259
78066,93260
78067,93261
78068,93262
78069,93263
78070,93264
78071,93265
78072,93266
78073,93267
78074,93268
78075,93269
78076,93270
78077,93271
78078,93272
78079,93273
78080,93274
78081,93275
78082,93276
78083,93277
78084,93278
78085,93279
78086,93280
78087,93283
78088,93284
78089,93285
78090,93311
78091,93137
78092,93286
78093,93287
78094,93288 105592 125778 130958 154068
78095,93289 102554 114069 119088 122695 132650 144163 146702 149358
78096,93290
78097,93291
78098,93292
78099,93293
78100,93294
78101,93295
78102,93296
78103,93281
78104,93297
78105,93312
78106,93300
78107,93301 95114
78108,93302
78109,93303
78110,93304
78111,93305
78112,93306
78113,93307
78114,93308
78115,93309
78116,93310
78117,93299
78118,93298
78119,93313
78120,93314
78121,90929 91262 93328
78122,93316
78123,93317
78124,93318
78125,93319
78126,93320
78127,93321
78128,93322
78129,93323
78130,93324
78131,93325
78132,93326
78133,93344
78134,93327
78135,93342
78136,93330
78137,93331
78138,93332
78139,93333 108812 121958 138908 150438
78140,93334
78141,93335
78142,93336
78143,93337
78144,93338
78145,93339
78146,93340
78147,93329
78148,93256
78149,93358
78150,93371
78151,93315
78152,93346
78153,93347
78154,93348
78155,93349
78156,93350 113299 122593 143393 149657
78157,93351
78158,93352
78159,93353
78160,93354
78161,93355
78162,93356 93936
78163,90263 93345
78164,93357
78165,93372
78166,93360
78167,93361
78168,93362
78169,93363
78170,93364
78171,93365
78172,93366
78173,93367
78174,93368
78175,93369
78176,93370 118741 143217 146540
78177,93359
78178,89624
78179,89623
78180,89622
78181,88938
78182,88937
78183,88936 96115
78184,88935
78185,88934
78186,88933
78187,88932 139434
78188,88931
78189,88930
78190,88929 140975
78191,88928
78192,88927
78193,88926
78194,88925
78195,88924
78196,88949
78197,88950
78198,88951
78199,88952
78200,88978 114556 116975 144649 152600
78201,88977
78202,88976
78203,88975
78204,88974
78205,88973
78206,88939
78207,88940
78208,88941
78209,88942
78210,90214
78211,90213
78212,90225
78213,90212
78214,90210
78215,90209
78216,90208
78217,90207
78218,90206
78219,90205
78220,90204
78221,90203
78222,88972
78223,90202
78224,90200
78225,90199
78226,89576
78227,89575
78228,89574
78229,89455
78230,88948
78231,88947 100960 128329 135356 147415
78232,88946
78233,88945
78234,88944
78235,88943
78236,90201
78237,90215
78238,88971 91885
78239,88969
78240,88879
78241,88878
78242,88877
78243,88876
78244,88875
78245,88874
78246,88873
78247,88872
78248,88871
78249,88870 89687
78250,88869
78251,88868
78252,88867
78253,88866
78254,88865
78255,88890
78256,88891
78257,88892
78258,88893
78259,88919
78260,88918
78261,88917
78262,88916
78263,88915
78264,88914
78265,88880
78266,88881 113129 118734 143197 146533
78267,88882
78268,88883
78269,88968
78270,88967
78271,88979
78272,88966
78273,88964
78274,88963 112284 118677 142379 146260
78275,88962
78276,88961 105115 133314 154367
78277,88960 113404 122410 143498 149140
78278,88959
78279,88958
78280,88957
78281,88970
78282,88956
78283,88954 89668
78284,88953
78285,88923
78286,88965
78287,88922
78288,88906
78289,88889
78290,88888
78291,88887
78292,88886
78293,88885 108609 123661 150052
78294,88884
78295,88955 96028
78296,90216
78297,90217
78298,90218
78299,90244
78300,90243
78301,90255
78302,90242
78303,90240
78304,90239
78305,90238
78306,90237 110791 120525 140886 155934
78307,90236
78308,90235
78309,90234
78310,90233
78311,90232
78312,90231
78313,90230
78314,90229
78315,90241
78316,90257
78317,90271
78318,90258
78319,90284
78320,90283
78321,90282
78322,90281
78323,90280
78324,90245
78325,90246
78326,90247
78327,90248
78328,90096
78329,90095
78330,90107
78331,90094 138376
78332,90092
78333,90091
78334,90090
78335,90089
78336,90088
78337,90087
78338,90086
78339,90085
78340,90279
78341,90084 113386 149099
78342,90082
78343,90081
78344,90108
78345,90167
78346,90168
78347,90169
78348,90254
78349,89725 90253
78350,89636 90252
78351,90251
78352,90250
78353,90249
78354,90083
78355,90278
78356,90277
78357,90276
78358,90185 113050 118924 143145 146200
78359,90184 112925 115886 143017 151409
78360,90183
78361,90182
78362,90181
78363,90180
78364,90179
78365,90178
78366,90177
78367,90176
78368,90175
78369,90174 95267 108041 120163 138137 153185
78370,90186
78371,90173 111129 120098 141224 156272
78372,90171
78373,90170
78374,90195
78375,90196
78376,90197 94794
78377,90198
78378,90224
78379,90223
78380,90222
78381,90221
78382,90220
78383,90219
78384,90172
78385,88913
78386,90187
78387,90189
78388,90275
78389,90274
78390,90273
78391,90285
78392,90272
78393,90270
78394,90269
78395,90268
78396,90267
78397,90266
78398,90265
78399,90264
78400,90188
78401,90263 93345
78402,90261
78403,90260
78404,90259
78405,90228
78406,90227
78407,90226 96364
78408,90211
78409,90194
78410,90193
78411,90192
78412,90191
78413,90190
78414,90262
78415,88912
78416,88911
78417,88910 128861
78418,88701
78419,88700
78420,88699
78421,88698 111708
78422,88697
78423,88696
78424,88695
78425,88694
78426,88693
78427,88692 106939 124179 131254 159803
78428,88691
78429,88690
78430,88689
78431,88688
78432,88687
78433,88712
78434,88713
78435,88714
78436,88715
78437,88741
78438,88740
78439,88739
78440,88738 101018 129955 136943 158171
78441,88737
78442,88736
78443,88702
78444,88703
78445,88704
78446,88705
78447,89027
78448,89026
78449,89038
78450,89025
78451,89023
78452,89022
78453,89021
78454,89020
78455,89019
78456,89018
78457,89017
78458,89016
78459,88735
78460,89015
78461,89013
78462,89012
78463,88864
78464,89069
78465,88863
78466,88832
78467,88711
78468,88710
78469,88709
78470,88708
78471,88707
78472,88706
78473,89014
78474,88734
78475,88733
78476,88732
78477,88642
78478,88641
78479,88640 106871 124221 131062 159815
78480,88639
78481,88638 109279 123724 139373 149882
78482,88637
78483,88636
78484,88635
78485,88634
78486,88633
78487,88632
78488,88631
78489,88643
78490,88630
78491,88628
78492,88653
78493,88654
78494,88655
78495,88656
78496,88682
78497,88681 89344
78498,88680
78499,88679
78500,88678
78501,88677
78502,88676
78503,88629 156468
78504,89028 106095 125057 135876 157326
78505,88644
78506,88646
78507,88731
78508,88730
78509,88742
78510,88729
78511,88727
78512,88726 102498 119483 132594 146758
78513,88725
78514,88724
78515,88723
78516,88722
78517,88721 114299 117081 144392 151948
78518,88720
78519,88645
78520,88719
78521,88717
78522,88716
78523,88686
78524,88728
78525,88685
78526,88669
78527,88652
78528,88651
78529,88650
78530,88649 96330
78531,88648
78532,88647
78533,88718
78534,90097 110016 121039 140111 155244
78535,89029
78536,89031
78537,89057
78538,89056
78539,89068
78540,89055 100133 127273 134302 147772
78541,89053
78542,89052
78543,89051
78544,89050
78545,89049
78546,89048
78547,89047
78548,89046
78549,89045
78550,89044
78551,89043
78552,89042
78553,89054
78554,89070
78555,89084
78556,89071
78557,89097
78558,89096
78559,89095 102617
78560,89094
78561,89093
78562,89058
78563,89059
78564,89060
78565,89061
78566,88909
78567,88908
78568,88920 119251 145435
78569,88907 105980 124890 156971
78570,88905
78571,88904
78572,88903 122654
78573,88902
78574,88901
78575,88900 90248
78576,88899 91409
78577,88898
78578,89092
78579,88897
78580,88895
78581,88894
78582,88921
78583,88980
78584,88981
78585,88982
78586,89067
78587,89066
78588,89065
78589,89064
78590,89063
78591,89062
78592,88896
78593,89091
78594,89090
78595,89089
78596,88998
78597,88997
78598,88996
78599,88995
78600,88994
78601,88993
78602,88992
78603,88991
78604,88990
78605,88989
78606,88988
78607,88987
78608,88999
78609,88986
78610,88984
78611,88983
78612,89008
78613,89009
78614,89010
78615,89011
78616,89037 108517 121439 122214 138638 150648
78617,89036
78618,89035
78619,89034 102691 117668 132787 145214
78620,89033
78621,89032
78622,88985
78623,89030
78624,89000
78625,89002
78626,89088
78627,89087
78628,89086
78629,89098
78630,89085
78631,89083
78632,89082
78633,89081
78634,89080
78635,89079
78636,89078
78637,89077 89605
78638,89001
78639,89076 110573 119579 140666 155716
78640,89074 90077
78641,89073
78642,89072
78643,89041
78644,89040
78645,89039
78646,89024
78647,89007
78648,89006
78649,89005
78650,89004
78651,88395 89003
78652,89075
78653,94323
78654,90098
78655,90100
78656,90363
78657,90362
78658,90374
78659,90361
78660,90359
78661,90358
78662,90357
78663,90356
78664,90355
78665,90354
78666,90353
78667,90352
78668,90351
78669,90350
78670,90349
78671,90348
78672,90360
78673,90376
78674,90390
78675,90377
78676,90403
78677,90402
78678,90401
78679,90400 123748 139390
78680,90399
78681,90364
78682,90365
78683,90366
78684,90367
78685,89739
78686,89738
78687,89750
78688,89737
78689,89735
78690,89734
78691,89733
78692,89732
78693,89731
78694,89730
78695,89729
78696,89728
78697,90398
78698,89727
78699,89725 90253
78700,89724
78701,89930
78702,90050
78703,90405
78704,90051
78705,90373
78706,90372
78707,90371
78708,90370 101567 127497 134043 147747
78709,90369
78710,90368
78711,89726
78712,89740
78713,90397
78714,90395
78715,90304
78716,90303
78717,90302
78718,90301
78719,90300
78720,90299
78721,90298
78722,90297
78723,90296
78724,90295
78725,90294
78726,90293 99188
78727,90292
78728,90291
78729,90290
78730,90289
78731,90314
78732,90315
78733,90316
78734,90317
78735,90343
78736,90342
78737,90341
78738,90340
78739,90339
78740,90305
78741,90306
78742,90307
78743,90308
78744,90394
78745,90393
78746,90392
78747,90404
78748,90391
78749,90389
78750,90388
78751,90387
78752,90386
78753,90385
78754,90384
78755,90383
78756,90396
78757,90382
78758,90380
78759,90379
78760,90378
78761,90347
78762,90346
78763,90345
78764,90330 113691 122019 143784 149237
78765,90313
78766,90312
78767,90311
78768,90310
78769,90309
78770,90381 103684
78771,89741
78772,89742
78773,89743
78774,89769 104481 124665 159880
78775,89768
78776,89780
78777,89767
78778,89765
78779,89764
78780,89763
78781,89762
78782,89761 97386
78783,89760
78784,89759
78785,89758
78786,89757
78787,89756
78788,89755 152341
78789,89754
78790,89766
78791,89782
78792,89796
78793,89783
78794,89809
78795,89808
78796,89807 126009
78797,89806
78798,89805
78799,89770
78800,89771
78801,89772
78802,89773
78803,89621
78804,89620
78805,89632
78806,89619
78807,89617
78808,89616
78809,89615
78810,89614
78811,89613
78812,89612 112029 115113 142124 150897
78813,89611
78814,89610
78815,89804
78816,89609
78817,87755 89607
78818,89606
78819,89633
78820,89692 90578
78821,89693
78822,89694
78823,89779
78824,89778
78825,89777
78826,89776
78827,86590 89775
78828,89774
78829,89608 97164
78830,89803
78831,86374 89802
78832,89801
78833,89710
78834,89709
78835,89708
78836,89707 110660
78837,89706
78838,89705
78839,89704
78840,89703
78841,89702
78842,89701
78843,89700 114830 116283 144923 149537
78844,89699
78845,89711
78846,89698
78847,89696
78848,89695
78849,89720
78850,89721
78851,89722 108922 122292 139018 150740
78852,89723
78853,89749
78854,89748
78855,89747
78856,89746
78857,89745
78858,89744
78859,89697
78860,90338
78861,89712
78862,89714
78863,89800
78864,89799
78865,89798
78866,89810
78867,89797
78868,89795
78869,89794
78870,89793
78871,89792
78872,89791
78873,89790
78874,89789
78875,89713
78876,89788
78877,89786
78878,89785 116587
78879,89784
78880,89753
78881,89752
78882,89751
78883,89736
78884,89719
78885,89718
78886,89717
78887,89716
78888,89715
78889,89787
78890,90337
78891,90336
78892,90335
78893,90126
78894,90125
78895,90124
78896,90123
78897,90122
78898,90121
78899,90120
78900,90119
78901,90118
78902,90117
78903,90116
78904,90115
78905,90114
78906,90113
78907,90112
78908,90111
78909,90136
78910,90137
78911,90138 104065 126953 130133 158886
78912,90139 98918
78913,90165
78914,90164
78915,90163
78916,90162
78917,90161 90751
78918,90127
78919,90128
78920,90129
78921,90130
78922,90453
78923,90452
78924,90451
78925,90463
78926,90450 102977 118087 133073 148218
78927,90448
78928,90447
78929,90446
78930,90445
78931,90444
78932,90443
78933,90442
78934,90160
78935,90441
78936,90439 99344
78937,90438
78938,90437
78939,90288 112092 115317 142186 150863
78940,90287
78941,90286
78942,90256
78943,90135
78944,90134 106461 129189 137202 156550
78945,90133 128073 148762
78946,90132
78947,90131
78948,90440
78949,90159
78950,90158
78951,90157
78952,90067
78953,90066
78954,90065
78955,90064
78956,90063
78957,90062
78958,90061
78959,90060
78960,90059
78961,84832 90058
78962,90057
78963,90056
78964,90068
78965,90055
78966,90053
78967,90052
78968,90077
78969,90078
78970,90079 104396 124644 131211 159965
78971,90080
78972,90106
78973,90105
78974,90104
78975,90103 90245
78976,90102
78977,90101
78978,90054 95873 119196
78979,90454
78980,90069
78981,90071
78982,90156
78983,90155
78984,90154
78985,90166
78986,90153
78987,90151
78988,90150
78989,90149
78990,90148
78991,90147
78992,90146
78993,90145
78994,90070
78995,90144
78996,90142
78997,90141
78998,90140
78999,90110
79000,90152
79001,90109
79002,90093
79003,90076
79004,90075
79005,90074
79006,90073
79007,90072
79008,90143
79009,90099
79010,90455
79011,90457
79012,90483
79013,90482
79014,90481
79015,90493
79016,90480
79017,90478
79018,90477 108671 138767 149990
79019,90476
79020,90475
79021,90474 102329 117565 132424 146019
79022,90473
79023,90472
79024,90471
79025,90470
79026,90469
79027,90468
79028,90467
79029,90479
79030,90495
79031,90509
79032,90496
79033,90522
79034,90521
79035,90520
79036,90519
79037,90484
79038,90485
79039,90486
79040,90487
79041,90334
79042,90333
79043,90332 103805 126376 130394 159147
79044,90344
79045,90331
79046,90329
79047,90328
79048,90327
79049,90326
79050,90325
79051,90324
79052,90323
79053,90518
79054,90322
79055,90320
79056,90319
79057,90318
79058,90375
79059,90406
79060,90494
79061,90407
79062,90492
79063,90491 108431 120277 138527 153575
79064,90490 149242
79065,90489
79066,90488
79067,90321
79068,90517
79069,90516
79070,90515
79071,90424
79072,90423
79073,90422
79074,90421
79075,90420
79076,90419
79077,90418 102879 128051 135112 148140
79078,90417
79079,90416
79080,90415
79081,90414 111218 119905 141329 156361
79082,90413
79083,90425
79084,90412
79085,90410
79086,90409
79087,90408
79088,90433
79089,90434
79090,90435
79091,90436
79092,90462
79093,90461
79094,90460
79095,90459
79096,90458
79097,90411
79098,90456
79099,90426
79100,90428
79101,90514
79102,90513
79103,90512
79104,90511
79105,90523
79106,90510
79107,90508
79108,90507
79109,90506
79110,90505
79111,90504
79112,90503
79113,90427
79114,90502
79115,90500 103067 128098 135129 148128
79116,90499
79117,90498 102989 118046 133083 148175
79118,90497
79119,90466
79120,90465 106376 137200
79121,90464
79122,90449 114866 117119 144960 151822
79123,90432
79124,90431 99933
79125,90430
79126,85090 90429
79127,90501
79128,94324
79129,94325
79130,95597
79131,94351
79132,94326
79133,94327 147950
79134,94328 109133 123909 139271 154277
79135,94329
79136,94330
79137,94331 151873
79138,94332
79139,94333
79140,94334
79141,94335
79142,94336
79143,94337
79144,94338
79145,94339
79146,94340
79147,94341
79148,94342
79149,94343
79150,86799 94344
79151,94345
79152,94346
79153,94347
79154,94348
79155,94349
79156,94352
79157,94353
79158,94354
79159,94380
79160,94382
79161,94355 111174 119996 141269 156317
79162,94356
79163,94357 95088
79164,94358
79165,94359 98529
79166,94360
79167,94361
79168,94362
79169,94363
79170,94364
79171,94365
79172,94350
79173,94366
79174,94381
79175,94369
79176,94370
79177,94371
79178,94372
79179,94373
79180,94374
79181,94375
79182,94376
79183,94377
79184,94378
79185,94379
79186,94368
79187,94441 122116 138610 150679
79188,94367
79189,94426
79190,89253 94410
79191,94385
79192,94386
79193,94387
79194,94388
79195,94389
79196,94390
79197,94391
79198,94392
79199,94393
79200,94394 119166 145631
79201,87821 94395
79202,85520 94396
79203,94397
79204,94398
79205,94399
79206,94400
79207,94401
79208,94402
79209,94403
79210,94404
79211,94405
79212,94406
79213,94407
79214,94408 120856
79215,94411
79216,94412
79217,94413
79218,94439 104178 126438 130490 159156
79219,94384
79220,94414
79221,94415
79222,94416
79223,94417
79224,94418
79225,94419
79226,94420
79227,94421
79228,94422 115634 141713 151310
79229,94423
79230,94424
79231,94383
79232,94425
79233,94440
79234,94428
79235,94429
79236,94430
79237,94431
79238,94432
79239,94433
79240,94434
79241,94435 111480 112750 115838 142841 146413 151004
79242,94436
79243,94437
79244,94438
79245,94427
79246,94442
79247,94443
79248,94528
79249,94469
79250,94444
79251,94445
79252,94446
79253,94447
79254,94448
79255,94449
79256,94450
79257,94451
79258,94452
79259,94453
79260,94454
79261,94455 101181 137014
79262,94456
79263,94457 100629 128459 134994 148686
79264,94458
79265,94459
79266,94460
79267,94461
79268,94462
79269,94463
79270,94464
79271,94465
79272,94466
79273,94467
79274,94470
79275,94471
79276,94472
79277,94498
79278,94679 98868
79279,94473
79280,94474
79281,94475
79282,94476
79283,94477
79284,94478
79285,94479 154438
79286,94480
79287,94481
79288,94482
79289,94483
79290,94468
79291,94484
79292,94499
79293,94487
79294,94488
79295,94489
79296,94490
79297,94491
79298,94492
79299,94493
79300,94494
79301,94495 101659 127629 134656 147655
79302,94496
79303,94497
79304,94486
79305,94485
79306,94500
79307,94501 109607 121259 139703 154751
79308,94515
79309,94503
79310,94504
79311,94505
79312,94506 102731 119259 132828 145585
79313,94507
79314,94508
79315,94509
79316,94510
79317,94511
79318,84927 94512
79319,94513
79320,94531
79321,94514 139942 154990
79322,94529
79323,94517
79324,94518
79325,94519
79326,94520
79327,94521
79328,94522 123590 139496
79329,94523
79330,94524
79331,94525
79332,94526
79333,94527
79334,94516
79335,94409
79336,94545 100639 128432 134942 148647
79337,94558
79338,94502
79339,94533
79340,94534
79341,94535
79342,94536
79343,94537
79344,94538
79345,94539
79346,94540
79347,94541
79348,94542
79349,94543
79350,94532
79351,94544
79352,94559
79353,94547
79354,94548
79355,94549
79356,94550
79357,94551
79358,94552
79359,94553
79360,94554
79361,94555
79362,94556
79363,94557
79364,94546
79365,94530
79366,94560
79367,94561 111350 116020 141445 150958
79368,94588
79369,94563
79370,94564
79371,94565
79372,94566
79373,94567
79374,94568
79375,94569
79376,94570
79377,94571
79378,94572
79379,94573
79380,94574
79381,94575
79382,94576
79383,94577
79384,94578
79385,88565 94579
79386,94580
79387,94581
79388,94582
79389,94583 105879 129305 136080 156662
79390,94584
79391,94585
79392,94586
79393,94589 108566 122333 138662 150625
79394,94590
79395,94591 99410
79396,88193 94617
79397,94649
79398,94592
79399,94593 114644 116316 144738 150691
79400,94594
79401,94595
79402,94596
79403,91778 94597
79404,94598
79405,94599
79406,94600
79407,94601 113409 122415 143503 149106
79408,94602
79409,94587
79410,94603
79411,94618 139918 154950
79412,91638 94606
79413,94607 100244 127159 134191 147190
79414,94608
79415,94609
79416,94610
79417,94611
79418,94612
79419,94613
79420,94614
79421,94615
79422,94616
79423,94605
79424,94604
79425,94619
79426,94620
79427,94634
79428,94622
79429,94623
79430,94624
79431,94625
79432,94626
79433,94627
79434,94628 110603 119664 140611 155746
79435,94629
79436,94630
79437,94631
79438,94632
79439,94650
79440,94633
79441,94648
79442,94636
79443,94637
79444,94638
79445,94639
79446,94640
79447,94641
79448,94642
79449,94643
79450,94644
79451,94645
79452,94646
79453,94635
79454,94680
79455,94664
79456,94677
79457,94621
79458,94652
79459,86409 94653
79460,94654
79461,94655
79462,94656
79463,94657 107598 123372 137694 152742
79464,94658
79465,94659
79466,94660
79467,94661 103228 128173 135262 148732
79468,94662
79469,94651
79470,94663
79471,94678
79472,94666
79473,94667
79474,94668
79475,94669
79476,94670
79477,94671
79478,94672
79479,90618 94673
79480,94674
79481,94675
79482,94676
79483,94665
79484,94799
79485,94768
79486,94766
79487,94707
79488,94682
79489,94683
79490,94684
79491,94685
79492,94686
79493,94687 115005 116440 145098 152184
79494,94688
79495,94689
79496,94690
79497,94691
79498,94692
79499,94693
79500,94694
79501,94695
79502,94696
79503,94697
79504,94698
79505,94699
79506,94700
79507,94701
79508,94702
79509,94703
79510,94704
79511,94705
79512,88861 92728 94708
79513,94709
79514,94710
79515,94736
79516,94562
79517,94711 103437 118277 133533 145819
79518,94712
79519,94713
79520,94714
79521,94223 94715
79522,94716
79523,94717
79524,94718
79525,94719
79526,94720
79527,94721
79528,94706
79529,94722
79530,94737
79531,94725
79532,94726
79533,94727
79534,94728
79535,94729
79536,94730
79537,94731
79538,94732
79539,94733
79540,94734 103330 118440 133426 148337
79541,94735
79542,94724
79543,94723
79544,94738
79545,94739
79546,88794 89676 94753
79547,94741
79548,94742
79549,94743
79550,94744
79551,94745
79552,94746
79553,94747
79554,94748
79555,94749
79556,94750
79557,94751
79558,94769
79559,94752
79560,94767
79561,94755 113790 122054 143883 150518
79562,94756
79563,94757
79564,94758
79565,94759
79566,94760
79567,94761
79568,94762
79569,94763
79570,94764
79571,94765
79572,94754
79573,94681
79574,94783
79575,94796
79576,94740
79577,94771
79578,94772
79579,94773
79580,92411 94774
79581,94775
79582,94776
79583,94777
79584,94778
79585,94779
79586,94780
79587,94781
79588,94770
79589,94782
79590,94797 107211 124834 135935 157150
79591,94785
79592,94786
79593,94787
79594,94788
79595,94789
79596,94790
79597,94791
79598,94792
79599,94793
79600,90197 94794
79601,94795
79602,94784
79603,94647
79604,95154
79605,95122
79606,94826
79607,94801 112191 115098 142226
79608,94802
79609,94803
79610,94804
79611,94805
79612,94806
79613,94807
79614,94808
79615,94809
79616,94810
79617,94811
79618,94812
79619,94813
79620,94814
79621,94815 100650 128497 134960 148489
79622,94816
79623,94817
79624,94818
79625,94819
79626,94820
79627,94821
79628,87327 94822
79629,94823
79630,94824
79631,94827
79632,94828
79633,94829
79634,94855
79635,94857
79636,94830
79637,94831
79638,94832
79639,94833
79640,94834
79641,94835
79642,94836
79643,94837
79644,94838
79645,94839
79646,94840
79647,94825
79648,94841
79649,94856
79650,94844 109583 120946 139679 154727
79651,94845
79652,94846
79653,94847
79654,94848
79655,94849
79656,94850
79657,94851
79658,94852
79659,94853 96744
79660,94854
79661,94843
79662,94916
79663,94842
79664,86908 94901
79665,94885
79666,94860
79667,94861
79668,94862
79669,94863
79670,94864
79671,94865
79672,94866
79673,94867
79674,94868
79675,94869
79676,85004 92439 94870
79677,94871
79678,94872
79679,94873
79680,94874
79681,94875
79682,94876 110220 120918 140313 155363
79683,86388 94877
79684,91526 94878
79685,94879 111055 121475 141150 156198
79686,94880
79687,94881
79688,94882
79689,94883
79690,94886
79691,94887
79692,94888
79693,94914
79694,94859
79695,94889
79696,94890
79697,94891
79698,94892
79699,94893
79700,94894
79701,94895
79702,94896
79703,94897
79704,94898
79705,94899
79706,94858
79707,94900
79708,94915
79709,94903 101221 157969
79710,94904
79711,94905
79712,94906
79713,94907
79714,94908
79715,94909
79716,94910
79717,94911
79718,94912
79719,94913
79720,94902
79721,94917
79722,94918
79723,95003
79724,94944
79725,94919
79726,94920 113600 122562 143667 149825
79727,94921
79728,94922
79729,94923
79730,94924
79731,94925
79732,94926
79733,94927 101391 136804 158269
79734,94928
79735,94929
79736,94930
79737,94931
79738,94932
79739,94933
79740,94934 106164 128672 156803
79741,94935
79742,94936
79743,94937
79744,94938
79745,94939
79746,94940
79747,94941
79748,94942
79749,94945
79750,94946
79751,94947
79752,94973
79753,84829
79754,94948
79755,94949
79756,94950
79757,94951
79758,94952
79759,94953
79760,94954
79761,94955
79762,94956
79763,94957
79764,94958
79765,94943
79766,94959 104164 159224
79767,94974
79768,86292 94962
79769,94963
79770,94964
79771,94965
79772,94966
79773,94967
79774,94968
79775,94969
79776,94970
79777,94971
79778,94972
79779,94961
79780,94960
79781,94975
79782,94976
79783,94990
79784,94978
79785,94979
79786,94980
79787,94981
79788,94982
79789,94983
79790,94984
79791,88076 94985
79792,94986
79793,94987
79794,94988
79795,95006
79796,94989
79797,95004
79798,94992
79799,94993
79800,94994 114969 116445
79801,94995
79802,94996
79803,94997
79804,94998 98206
79805,94999
79806,95000
79807,95001
79808,95002
79809,94991
79810,94884
79811,95020 115008 116461 145101 152181
79812,95033
79813,94977
79814,95008
79815,95009
79816,95010
79817,95011
79818,95012
79819,95013
79820,95014
79821,95015
79822,95016
79823,95017
79824,95018
79825,95007
79826,95019
79827,95034
79828,95022
79829,95023
79830,95024
79831,95025
79832,95026
79833,95027
79834,95028
79835,95029
79836,95030
79837,95031
79838,95032
79839,95021
79840,95005
79841,95035
79842,95036 111823 115593 141917 151750
79843,95063
79844,95038
79845,95039
79846,95040
79847,95041
79848,95042
79849,95043
79850,95044
79851,95045
79852,95046
79853,95047
79854,95048
79855,95049 130842
79856,95050
79857,95051
79858,95052
79859,84866 95053
79860,95054
79861,95055
79862,95056
79863,95057
79864,95058
79865,95059
79866,95060
79867,95061
79868,95064
79869,95065
79870,95066
79871,95092 114468 116957 144563 152279
79872,95124
79873,95067
79874,95068
79875,95069
79876,95070
79877,95071
79878,95072
79879,95073
79880,95074
79881,95075
79882,95076
79883,95077
79884,95062
79885,95078
79886,95093
79887,95081
79888,95082
79889,95083
79890,95084
79891,95085
79892,95086
79893,95087
79894,94357 95088
79895,95089
79896,95090 104884 125732 130724 153833
79897,95091
79898,95080
79899,95079
79900,95094
79901,91716 95095
79902,95109
79903,95097
79904,95098 107968 123187 138064 153112
79905,95099
79906,95100 98987
79907,95101
79908,95102 125922
79909,84927 94512 95103
79910,95104
79911,95105
